week,week_start,sku,demand
7,2024-08-12,CLN-004,89
8,2024-08-19,CLN-004,31
9,2024-08-26,CLN-004,99
10,2024-09-02,CLN-004,50
11,2024-09-09,CLN-004,12
12,2024-09-16,CLN-004,70
13,2024-09-23,CLN-004,82
14,2024-09-30,CLN-004,117
15,2024-10-07,CLN-004,74
16,2024-10-14,CLN-004,135
17,2024-10-21,CLN-004,134
18,2024-10-28,CLN-004,123
19,2024-11-04,CLN-004,130
20,2024-11-11,CLN-004,100
21,2024-11-18,CLN-004,72
22,2024-11-25,CLN-004,109
23,2024-12-02,CLN-004,119
24,2024-12-09,CLN-004,96
25,2024-12-16,CLN-004,81
26,2024-12-23,CLN-004,40
27,2024-12-30,CLN-004,110
28,2025-01-06,CLN-004,100
29,2025-01-13,CLN-004,49
30,2025-01-20,CLN-004,92
31,2025-01-27,CLN-004,112
32,2025-02-03,CLN-004,86
33,2025-02-10,CLN-004,113
34,2025-02-17,CLN-004,113
35,2025-02-24,CLN-004,43
36,2025-03-03,CLN-004,80
37,2025-03-10,CLN-004,104
38,2025-03-17,CLN-004,118
39,2025-03-24,CLN-004,133
40,2025-03-31,CLN-004,29
41,2025-04-07,CLN-004,87
42,2025-04-14,CLN-004,111
43,2025-04-21,CLN-004,127
44,2025-04-28,CLN-004,142
45,2025-05-05,CLN-004,60
46,2025-05-12,CLN-004,77
47,2025-05-19,CLN-004,56
48,2025-05-26,CLN-004,115
49,2025-06-02,CLN-004,48
50,2025-06-09,CLN-004,126
51,2025-06-16,CLN-004,118
52,2025-06-23,CLN-004,104
53,2025-06-30,CLN-004,21
54,2025-07-07,CLN-004,68
55,2025-07-14,CLN-004,112
56,2025-07-21,CLN-004,45
57,2025-07-28,CLN-004,82
58,2025-08-04,CLN-004,86
59,2025-08-11,CLN-004,117
60,2025-08-18,CLN-004,98
61,2025-08-25,CLN-004,98
62,2025-09-01,CLN-004,75
63,2025-09-08,CLN-004,89
64,2025-09-15,CLN-004,85
65,2025-09-22,CLN-004,112
66,2025-09-29,CLN-004,83
67,2025-10-06,CLN-004,121
68,2025-10-13,CLN-004,36
69,2025-10-20,CLN-004,126
70,2025-10-27,CLN-004,84
71,2025-11-03,CLN-004,124
72,2025-11-10,CLN-004,92
73,2025-11-17,CLN-004,116
74,2025-11-24,CLN-004,136
75,2025-12-01,CLN-004,72
76,2025-12-08,CLN-004,91
77,2025-12-15,CLN-004,84
78,2025-12-22,CLN-004,95
79,2025-12-29,CLN-004,39
80,2026-01-05,CLN-004,84
81,2026-01-12,CLN-004,81
82,2026-01-19,CLN-004,64
83,2026-01-26,CLN-004,83
84,2026-02-02,CLN-004,41
85,2026-02-09,CLN-004,133
86,2026-02-16,CLN-004,103
87,2026-02-23,CLN-004,148
88,2026-03-02,CLN-004,62
89,2026-03-09,CLN-004,53
90,2026-03-16,CLN-004,98
91,2026-03-23,CLN-004,37
92,2026-03-30,CLN-004,96
93,2026-04-06,CLN-004,67
94,2026-04-13,CLN-004,79
95,2026-04-20,CLN-004,97
96,2026-04-27,CLN-004,90
97,2026-05-04,CLN-004,147
98,2026-05-11,CLN-004,109
99,2026-05-18,CLN-004,49
100,2026-05-25,CLN-004,119
101,2026-06-01,CLN-004,47
102,2026-06-08,CLN-004,92
103,2026-06-15,CLN-004,50
104,2026-06-22,CLN-004,63
1,2024-07-01,CLN-005,46
2,2024-07-08,CLN-005,46
3,2024-07-15,CLN-005,46
4,2024-07-22,CLN-005,48
5,2024-07-29,CLN-005,59
6,2024-08-05,CLN-005,42
7,2024-08-12,CLN-005,42
8,2024-08-19,CLN-005,53
9,2024-08-26,CLN-005,40
10,2024-09-02,CLN-005,47
11,2024-09-09,CLN-005,57
12,2024-09-16,CLN-005,50
13,2024-09-23,CLN-005,47
14,2024-09-30,CLN-005,45
15,2024-10-07,CLN-005,44
16,2024-10-14,CLN-005,46
17,2024-10-21,CLN-005,51
18,2024-10-28,CLN-005,58
19,2024-11-04,CLN-005,56
20,2024-11-11,CLN-005,46
21,2024-11-18,CLN-005,45
22,2024-11-25,CLN-005,54
23,2024-12-02,CLN-005,38
24,2024-12-09,CLN-005,47
25,2024-12-16,CLN-005,48
26,2024-12-23,CLN-005,43
27,2024-12-30,CLN-005,43
28,2025-01-06,CLN-005,52
29,2025-01-13,CLN-005,39
30,2025-01-20,CLN-005,44
31,2025-01-27,CLN-005,46
32,2025-02-03,CLN-005,50
33,2025-02-10,CLN-005,41
34,2025-02-17,CLN-005,57
35,2025-02-24,CLN-005,48
36,2025-03-03,CLN-005,48
37,2025-03-10,CLN-005,47
38,2025-03-17,CLN-005,45
39,2025-03-24,CLN-005,43
40,2025-03-31,CLN-005,57
41,2025-04-07,CLN-005,51
42,2025-04-14,CLN-005,49
43,2025-04-21,CLN-005,56
44,2025-04-28,CLN-005,45
45,2025-05-05,CLN-005,54
46,2025-05-12,CLN-005,50
47,2025-05-19,CLN-005,44
48,2025-05-26,CLN-005,54
49,2025-06-02,CLN-005,40
50,2025-06-09,CLN-005,54
51,2025-06-16,CLN-005,44
52,2025-06-23,CLN-005,52
53,2025-06-30,CLN-005,58
54,2025-07-07,CLN-005,53
55,2025-07-14,CLN-005,46
56,2025-07-21,CLN-005,49
57,2025-07-28,CLN-005,47
58,2025-08-04,CLN-005,42
59,2025-08-11,CLN-005,42
60,2025-08-18,CLN-005,50
61,2025-08-25,CLN-005,53
62,2025-09-01,CLN-005,38
63,2025-09-08,CLN-005,49
64,2025-09-15,CLN-005,53
65,2025-09-22,CLN-005,50
66,2025-09-29,CLN-005,43
67,2025-10-06,CLN-005,56
68,2025-10-13,CLN-005,42
69,2025-10-20,CLN-005,54
70,2025-10-27,CLN-005,60
71,2025-11-03,CLN-005,36
72,2025-11-10,CLN-005,51
73,2025-11-17,CLN-005,51
74,2025-11-24,CLN-005,51
75,2025-12-01,CLN-005,45
76,2025-12-08,CLN-005,47
77,2025-12-15,CLN-005,41
78,2025-12-22,CLN-005,50
79,2025-12-29,CLN-005,53
80,2026-01-05,CLN-005,45
81,2026-01-12,CLN-005,44
82,2026-01-19,CLN-005,46
83,2026-01-26,CLN-005,49
84,2026-02-02,CLN-005,50
85,2026-02-09,CLN-005,49
86,2026-02-16,CLN-005,50
87,2026-02-23,CLN-005,41
88,2026-03-02,CLN-005,32
89,2026-03-09,CLN-005,53
90,2026-03-16,CLN-005,58
91,2026-03-23,CLN-005,40
92,2026-03-30,CLN-005,45
93,2026-04-06,CLN-005,51
94,2026-04-13,CLN-005,55
95,2026-04-20,CLN-005,54
96,2026-04-27,CLN-005,58
97,2026-05-04,CLN-005,49
98,2026-05-11,CLN-005,52
99,2026-05-18,CLN-005,52
100,2026-05-25,CLN-005,47
101,2026-06-01,CLN-005,57
102,2026-06-08,CLN-005,53
103,2026-06-15,CLN-005,56
104,2026-06-22,CLN-005,47
1,2024-07-01,CLN-006,107
2,2024-07-08,CLN-006,79
3,2024-07-15,CLN-006,97
4,2024-07-22,CLN-006,58
5,2024-07-29,CLN-006,79
6,2024-08-05,CLN-006,100
7,2024-08-12,CLN-006,85
8,2024-08-19,CLN-006,92
9,2024-08-26,CLN-006,69
10,2024-09-02,CLN-006,108
11,2024-09-09,CLN-006,96
12,2024-09-16,CLN-006,88
13,2024-09-23,CLN-006,93
14,2024-09-30,CLN-006,91
15,2024-10-07,CLN-006,104
16,2024-10-14,CLN-006,89
17,2024-10-21,CLN-006,68
18,2024-10-28,CLN-006,82
19,2024-11-04,CLN-006,100
20,2024-11-11,CLN-006,91
21,2024-11-18,CLN-006,79
22,2024-11-25,CLN-006,90
23,2024-12-02,CLN-006,84
24,2024-12-09,CLN-006,89
25,2024-12-16,CLN-006,64
26,2024-12-23,CLN-006,71
27,2024-12-30,CLN-006,88
28,2025-01-06,CLN-006,78
29,2025-01-13,CLN-006,84
30,2025-01-20,CLN-006,101
31,2025-01-27,CLN-006,76
32,2025-02-03,CLN-006,81
33,2025-02-10,CLN-006,72
34,2025-02-17,CLN-006,71
35,2025-02-24,CLN-006,76
36,2025-03-03,CLN-006,61
37,2025-03-10,CLN-006,54
38,2025-03-17,CLN-006,90
39,2025-03-24,CLN-006,74
40,2025-03-31,CLN-006,87
41,2025-04-07,CLN-006,76
42,2025-04-14,CLN-006,75
43,2025-04-21,CLN-006,80
44,2025-04-28,CLN-006,80
45,2025-05-05,CLN-006,60
46,2025-05-12,CLN-006,84
47,2025-05-19,CLN-006,62
48,2025-05-26,CLN-006,73
49,2025-06-02,CLN-006,96
50,2025-06-09,CLN-006,71
51,2025-06-16,CLN-006,86
52,2025-06-23,CLN-006,66
53,2025-06-30,CLN-006,75
54,2025-07-07,CLN-006,69
55,2025-07-14,CLN-006,72
56,2025-07-21,CLN-006,59
57,2025-07-28,CLN-006,58
58,2025-08-04,CLN-006,70
59,2025-08-11,CLN-006,52
60,2025-08-18,CLN-006,58
61,2025-08-25,CLN-006,71
62,2025-09-01,CLN-006,59
63,2025-09-08,CLN-006,56
64,2025-09-15,CLN-006,54
65,2025-09-22,CLN-006,64
66,2025-09-29,CLN-006,60
67,2025-10-06,CLN-006,64
68,2025-10-13,CLN-006,60
69,2025-10-20,CLN-006,77
70,2025-10-27,CLN-006,57
71,2025-11-03,CLN-006,44
72,2025-11-10,CLN-006,61
73,2025-11-17,CLN-006,59
74,2025-11-24,CLN-006,60
75,2025-12-01,CLN-006,45
76,2025-12-08,CLN-006,67
77,2025-12-15,CLN-006,57
78,2025-12-22,CLN-006,57
79,2025-12-29,CLN-006,44
80,2026-01-05,CLN-006,60
81,2026-01-12,CLN-006,55
82,2026-01-19,CLN-006,66
83,2026-01-26,CLN-006,52
84,2026-02-02,CLN-006,45
85,2026-02-09,CLN-006,55
86,2026-02-16,CLN-006,47
87,2026-02-23,CLN-006,56
88,2026-03-02,CLN-006,45
89,2026-03-09,CLN-006,51
90,2026-03-16,CLN-006,50
91,2026-03-23,CLN-006,51
92,2026-03-30,CLN-006,47
93,2026-04-06,CLN-006,44
94,2026-04-13,CLN-006,49
95,2026-04-20,CLN-006,45
96,2026-04-27,CLN-006,50
97,2026-05-04,CLN-006,46
98,2026-05-11,CLN-006,33
99,2026-05-18,CLN-006,47
100,2026-05-25,CLN-006,56
101,2026-06-01,CLN-006,48
102,2026-06-08,CLN-006,50
103,2026-06-15,CLN-006,48
104,2026-06-22,CLN-006,42
1,2024-07-01,CLN-007,79
2,2024-07-08,CLN-007,83
3,2024-07-15,CLN-007,74
4,2024-07-22,CLN-007,71
5,2024-07-29,CLN-007,71
6,2024-08-05,CLN-007,63
7,2024-08-12,CLN-007,68
8,2024-08-19,CLN-007,63
9,2024-08-26,CLN-007,69
10,2024-09-02,CLN-007,45
11,2024-09-09,CLN-007,51
12,2024-09-16,CLN-007,74
13,2024-09-23,CLN-007,57
14,2024-09-30,CLN-007,17
15,2024-10-07,CLN-007,65
16,2024-10-14,CLN-007,20
17,2024-10-21,CLN-007,99
18,2024-10-28,CLN-007,77
19,2024-11-04,CLN-007,76
20,2024-11-11,CLN-007,51
21,2024-11-18,CLN-007,42
22,2024-11-25,CLN-007,59
23,2024-12-02,CLN-007,64
24,2024-12-09,CLN-007,49
25,2024-12-16,CLN-007,66
26,2024-12-23,CLN-007,76
27,2024-12-30,CLN-007,74
28,2025-01-06,CLN-007,44
29,2025-01-13,CLN-007,22
30,2025-01-20,CLN-007,63
31,2025-01-27,CLN-007,51
32,2025-02-03,CLN-007,72
33,2025-02-10,CLN-007,94
34,2025-02-17,CLN-007,94
35,2025-02-24,CLN-007,69
36,2025-03-03,CLN-007,84
37,2025-03-10,CLN-007,94
38,2025-03-17,CLN-007,64
39,2025-03-24,CLN-007,68
40,2025-03-31,CLN-007,79
41,2025-04-07,CLN-007,63
42,2025-04-14,CLN-007,54
43,2025-04-21,CLN-007,49
44,2025-04-28,CLN-007,63
45,2025-05-05,CLN-007,52
46,2025-05-12,CLN-007,78
47,2025-05-19,CLN-007,57
48,2025-05-26,CLN-007,91
49,2025-06-02,CLN-007,86
50,2025-06-09,CLN-007,40
51,2025-06-16,CLN-007,84
52,2025-06-23,CLN-007,56
53,2025-06-30,CLN-007,89
54,2025-07-07,CLN-007,73
55,2025-07-14,CLN-007,63
56,2025-07-21,CLN-007,76
57,2025-07-28,CLN-007,53
58,2025-08-04,CLN-007,70
59,2025-08-11,CLN-007,71
60,2025-08-18,CLN-007,61
61,2025-08-25,CLN-007,71
62,2025-09-01,CLN-007,45
63,2025-09-08,CLN-007,74
64,2025-09-15,CLN-007,41
65,2025-09-22,CLN-007,75
66,2025-09-29,CLN-007,72
67,2025-10-06,CLN-007,77
68,2025-10-13,CLN-007,53
69,2025-10-20,CLN-007,120
70,2025-10-27,CLN-007,59
71,2025-11-03,CLN-007,66
72,2025-11-10,CLN-007,50
73,2025-11-17,CLN-007,90
74,2025-11-24,CLN-007,55
75,2025-12-01,CLN-007,82
76,2025-12-08,CLN-007,46
77,2025-12-15,CLN-007,70
78,2025-12-22,CLN-007,57
79,2025-12-29,CLN-007,81
80,2026-01-05,CLN-007,58
81,2026-01-12,CLN-007,48
82,2026-01-19,CLN-007,72
83,2026-01-26,CLN-007,42
84,2026-02-02,CLN-007,46
85,2026-02-09,CLN-007,78
86,2026-02-16,CLN-007,29
87,2026-02-23,CLN-007,78
88,2026-03-02,CLN-007,56
89,2026-03-09,CLN-007,47
90,2026-03-16,CLN-007,69
91,2026-03-23,CLN-007,76
92,2026-03-30,CLN-007,53
93,2026-04-06,CLN-007,61
94,2026-04-13,CLN-007,79
95,2026-04-20,CLN-007,78
96,2026-04-27,CLN-007,63
97,2026-05-04,CLN-007,50
98,2026-05-11,CLN-007,47
99,2026-05-18,CLN-007,53
100,2026-05-25,CLN-007,77
101,2026-06-01,CLN-007,75
102,2026-06-08,CLN-007,70
103,2026-06-15,CLN-007,90
104,2026-06-22,CLN-007,59
1,2024-07-01,CLN-008,75
2,2024-07-08,CLN-008,100
3,2024-07-15,CLN-008,58
4,2024-07-22,CLN-008,83
5,2024-07-29,CLN-008,84
6,2024-08-05,CLN-008,80
7,2024-08-12,CLN-008,105
8,2024-08-19,CLN-008,92
9,2024-08-26,CLN-008,88
10,2024-09-02,CLN-008,70
11,2024-09-09,CLN-008,85
12,2024-09-16,CLN-008,76
13,2024-09-23,CLN-008,80
14,2024-09-30,CLN-008,82
15,2024-10-07,CLN-008,75
16,2024-10-14,CLN-008,86
17,2024-10-21,CLN-008,97
18,2024-10-28,CLN-008,91
19,2024-11-04,CLN-008,82
20,2024-11-11,CLN-008,59
21,2024-11-18,CLN-008,91
22,2024-11-25,CLN-008,91
23,2024-12-02,CLN-008,78
24,2024-12-09,CLN-008,75
25,2024-12-16,CLN-008,87
26,2024-12-23,CLN-008,71
27,2024-12-30,CLN-008,88
28,2025-01-06,CLN-008,68
29,2025-01-13,CLN-008,70
30,2025-01-20,CLN-008,80
31,2025-01-27,CLN-008,64
32,2025-02-03,CLN-008,80
33,2025-02-10,CLN-008,86
34,2025-02-17,CLN-008,66
35,2025-02-24,CLN-008,90
36,2025-03-03,CLN-008,74
37,2025-03-10,CLN-008,86
38,2025-03-17,CLN-008,82
39,2025-03-24,CLN-008,75
40,2025-03-31,CLN-008,74
41,2025-04-07,CLN-008,62
42,2025-04-14,CLN-008,72
43,2025-04-21,CLN-008,72
44,2025-04-28,CLN-008,97
45,2025-05-05,CLN-008,91
46,2025-05-12,CLN-008,65
47,2025-05-19,CLN-008,88
48,2025-05-26,CLN-008,82
49,2025-06-02,CLN-008,76
50,2025-06-09,CLN-008,85
51,2025-06-16,CLN-008,88
52,2025-06-23,CLN-008,74
53,2025-06-30,CLN-008,77
54,2025-07-07,CLN-008,82
55,2025-07-14,CLN-008,69
56,2025-07-21,CLN-008,82
57,2025-07-28,CLN-008,79
58,2025-08-04,CLN-008,73
59,2025-08-11,CLN-008,71
60,2025-08-18,CLN-008,83
61,2025-08-25,CLN-008,89
62,2025-09-01,CLN-008,83
63,2025-09-08,CLN-008,71
64,2025-09-15,CLN-008,88
65,2025-09-22,CLN-008,82
66,2025-09-29,CLN-008,86
67,2025-10-06,CLN-008,92
68,2025-10-13,CLN-008,70
69,2025-10-20,CLN-008,78
70,2025-10-27,CLN-008,74
71,2025-11-03,CLN-008,71
72,2025-11-10,CLN-008,101
73,2025-11-17,CLN-008,90
74,2025-11-24,CLN-008,61
75,2025-12-01,CLN-008,84
76,2025-12-08,CLN-008,74
77,2025-12-15,CLN-008,92
78,2025-12-22,CLN-008,81
79,2025-12-29,CLN-008,78
80,2026-01-05,CLN-008,81
81,2026-01-12,CLN-008,84
82,2026-01-19,CLN-008,80
83,2026-01-26,CLN-008,78
84,2026-02-02,CLN-008,79
85,2026-02-09,CLN-008,85
86,2026-02-16,CLN-008,68
87,2026-02-23,CLN-008,80
88,2026-03-02,CLN-008,79
89,2026-03-09,CLN-008,75
90,2026-03-16,CLN-008,88
91,2026-03-23,CLN-008,66
92,2026-03-30,CLN-008,76
93,2026-04-06,CLN-008,71
94,2026-04-13,CLN-008,86
95,2026-04-20,CLN-008,75
96,2026-04-27,CLN-008,81
97,2026-05-04,CLN-008,84
98,2026-05-11,CLN-008,63
99,2026-05-18,CLN-008,85
100,2026-05-25,CLN-008,72
101,2026-06-01,CLN-008,77
102,2026-06-08,CLN-008,79
103,2026-06-15,CLN-008,89
104,2026-06-22,CLN-008,88
1,2024-07-01,CLN-009,36
2,2024-07-08,CLN-009,30
3,2024-07-15,CLN-009,28
4,2024-07-22,CLN-009,28
5,2024-07-29,CLN-009,33
6,2024-08-05,CLN-009,37
7,2024-08-12,CLN-009,33
8,2024-08-19,CLN-009,29
9,2024-08-26,CLN-009,33
10,2024-09-02,CLN-009,33
11,2024-09-09,CLN-009,33
12,2024-09-16,CLN-009,30
13,2024-09-23,CLN-009,22
14,2024-09-30,CLN-009,31
15,2024-10-07,CLN-009,38
16,2024-10-14,CLN-009,35
17,2024-10-21,CLN-009,25
18,2024-10-28,CLN-009,35
19,2024-11-04,CLN-009,27
20,2024-11-11,CLN-009,45
21,2024-11-18,CLN-009,37
22,2024-11-25,CLN-009,30
23,2024-12-02,CLN-009,40
24,2024-12-09,CLN-009,33
25,2024-12-16,CLN-009,40
26,2024-12-23,CLN-009,38
27,2024-12-30,CLN-009,32
28,2025-01-06,CLN-009,41
29,2025-01-13,CLN-009,32
30,2025-01-20,CLN-009,46
31,2025-01-27,CLN-009,39
32,2025-02-03,CLN-009,34
33,2025-02-10,CLN-009,30
34,2025-02-17,CLN-009,49
35,2025-02-24,CLN-009,48
36,2025-03-03,CLN-009,34
37,2025-03-10,CLN-009,50
38,2025-03-17,CLN-009,42
39,2025-03-24,CLN-009,40
40,2025-03-31,CLN-009,42
41,2025-04-07,CLN-009,41
42,2025-04-14,CLN-009,51
43,2025-04-21,CLN-009,44
44,2025-04-28,CLN-009,33
45,2025-05-05,CLN-009,56
46,2025-05-12,CLN-009,49
47,2025-05-19,CLN-009,38
48,2025-05-26,CLN-009,43
49,2025-06-02,CLN-009,40
50,2025-06-09,CLN-009,46
51,2025-06-16,CLN-009,48
52,2025-06-23,CLN-009,47
53,2025-06-30,CLN-009,43
54,2025-07-07,CLN-009,42
55,2025-07-14,CLN-009,52
56,2025-07-21,CLN-009,47
57,2025-07-28,CLN-009,62
58,2025-08-04,CLN-009,43
59,2025-08-11,CLN-009,53
60,2025-08-18,CLN-009,49
61,2025-08-25,CLN-009,44
62,2025-09-01,CLN-009,58
63,2025-09-08,CLN-009,50
64,2025-09-15,CLN-009,44
65,2025-09-22,CLN-009,48
66,2025-09-29,CLN-009,57
67,2025-10-06,CLN-009,43
68,2025-10-13,CLN-009,60
69,2025-10-20,CLN-009,56
70,2025-10-27,CLN-009,50
71,2025-11-03,CLN-009,61
72,2025-11-10,CLN-009,65
73,2025-11-17,CLN-009,57
74,2025-11-24,CLN-009,54
75,2025-12-01,CLN-009,66
76,2025-12-08,CLN-009,64
77,2025-12-15,CLN-009,48
78,2025-12-22,CLN-009,53
79,2025-12-29,CLN-009,53
80,2026-01-05,CLN-009,52
81,2026-01-12,CLN-009,45
82,2026-01-19,CLN-009,62
83,2026-01-26,CLN-009,57
84,2026-02-02,CLN-009,57
85,2026-02-09,CLN-009,67
86,2026-02-16,CLN-009,53
87,2026-02-23,CLN-009,57
88,2026-03-02,CLN-009,60
89,2026-03-09,CLN-009,55
90,2026-03-16,CLN-009,58
91,2026-03-23,CLN-009,65
92,2026-03-30,CLN-009,59
93,2026-04-06,CLN-009,70
94,2026-04-13,CLN-009,54
95,2026-04-20,CLN-009,62
96,2026-04-27,CLN-009,49
97,2026-05-04,CLN-009,60
98,2026-05-11,CLN-009,55
99,2026-05-18,CLN-009,72
100,2026-05-25,CLN-009,68
101,2026-06-01,CLN-009,66
102,2026-06-08,CLN-009,77
103,2026-06-15,CLN-009,75
104,2026-06-22,CLN-009,69
1,2024-07-01,CLN-010,18
2,2024-07-08,CLN-010,35
3,2024-07-15,CLN-010,31
4,2024-07-22,CLN-010,27
5,2024-07-29,CLN-010,32
6,2024-08-05,CLN-010,16
7,2024-08-12,CLN-010,52
8,2024-08-19,CLN-010,22
9,2024-08-26,CLN-010,27
10,2024-09-02,CLN-010,42
11,2024-09-09,CLN-010,16
12,2024-09-16,CLN-010,46
13,2024-09-23,CLN-010,46
14,2024-09-30,CLN-010,31
15,2024-10-07,CLN-010,22
16,2024-10-14,CLN-010,29
17,2024-10-21,CLN-010,13
18,2024-10-28,CLN-010,51
19,2024-11-04,CLN-010,36
20,2024-11-11,CLN-010,26
21,2024-11-18,CLN-010,24
22,2024-11-25,CLN-010,42
23,2024-12-02,CLN-010,53
24,2024-12-09,CLN-010,20
25,2024-12-16,CLN-010,28
26,2024-12-23,CLN-010,14
27,2024-12-30,CLN-010,43
28,2025-01-06,CLN-010,37
29,2025-01-13,CLN-010,61
30,2025-01-20,CLN-010,34
31,2025-01-27,CLN-010,30
32,2025-02-03,CLN-010,27
33,2025-02-10,CLN-010,45
34,2025-02-17,CLN-010,16
35,2025-02-24,CLN-010,44
36,2025-03-03,CLN-010,38
37,2025-03-10,CLN-010,29
38,2025-03-17,CLN-010,24
39,2025-03-24,CLN-010,47
40,2025-03-31,CLN-010,57
41,2025-04-07,CLN-010,30
42,2025-04-14,CLN-010,41
43,2025-04-21,CLN-010,55
44,2025-04-28,CLN-010,28
45,2025-05-05,CLN-010,32
46,2025-05-12,CLN-010,21
47,2025-05-19,CLN-010,33
48,2025-05-26,CLN-010,34
49,2025-06-02,CLN-010,30
50,2025-06-09,CLN-010,26
51,2025-06-16,CLN-010,16
52,2025-06-23,CLN-010,19
53,2025-06-30,CLN-010,24
54,2025-07-07,CLN-010,43
55,2025-07-14,CLN-010,29
56,2025-07-21,CLN-010,25
57,2025-07-28,CLN-010,43
58,2025-08-04,CLN-010,42
59,2025-08-11,CLN-010,26
60,2025-08-18,CLN-010,28
61,2025-08-25,CLN-010,43
62,2025-09-01,CLN-010,39
63,2025-09-08,CLN-010,25
64,2025-09-15,CLN-010,38
65,2025-09-22,CLN-010,35
66,2025-09-29,CLN-010,48
67,2025-10-06,CLN-010,25
68,2025-10-13,CLN-010,45
69,2025-10-20,CLN-010,40
70,2025-10-27,CLN-010,23
71,2025-11-03,CLN-010,47
72,2025-11-10,CLN-010,46
73,2025-11-17,CLN-010,19
74,2025-11-24,CLN-010,58
75,2025-12-01,CLN-010,21
76,2025-12-08,CLN-010,24
77,2025-12-15,CLN-010,31
78,2025-12-22,CLN-010,44
79,2025-12-29,CLN-010,42
80,2026-01-05,CLN-010,34
81,2026-01-12,CLN-010,51
82,2026-01-19,CLN-010,40
83,2026-01-26,CLN-010,52
84,2026-02-02,CLN-010,68
85,2026-02-09,CLN-010,37
86,2026-02-16,CLN-010,4
87,2026-02-23,CLN-010,30
88,2026-03-02,CLN-010,22
89,2026-03-09,CLN-010,36
90,2026-03-16,CLN-010,36
91,2026-03-23,CLN-010,20
92,2026-03-30,CLN-010,21
93,2026-04-06,CLN-010,32
94,2026-04-13,CLN-010,33
95,2026-04-20,CLN-010,4
96,2026-04-27,CLN-010,47
97,2026-05-04,CLN-010,35
98,2026-05-11,CLN-010,35
99,2026-05-18,CLN-010,39
100,2026-05-25,CLN-010,23
101,2026-06-01,CLN-010,34
102,2026-06-08,CLN-010,47
103,2026-06-15,CLN-010,48
104,2026-06-22,CLN-010,41
1,2024-07-01,CLN-011,37
2,2024-07-08,CLN-011,45
3,2024-07-15,CLN-011,42
4,2024-07-22,CLN-011,38
5,2024-07-29,CLN-011,31
6,2024-08-05,CLN-011,37
7,2024-08-12,CLN-011,32
8,2024-08-19,CLN-011,45
9,2024-08-26,CLN-011,41
10,2024-09-02,CLN-011,37
11,2024-09-09,CLN-011,39
12,2024-09-16,CLN-011,50
13,2024-09-23,CLN-011,45
14,2024-09-30,CLN-011,35
15,2024-10-07,CLN-011,39
16,2024-10-14,CLN-011,35
17,2024-10-21,CLN-011,33
18,2024-10-28,CLN-011,41
19,2024-11-04,CLN-011,50
20,2024-11-11,CLN-011,46
21,2024-11-18,CLN-011,40
22,2024-11-25,CLN-011,39
23,2024-12-02,CLN-011,41
24,2024-12-09,CLN-011,44
25,2024-12-16,CLN-011,34
26,2024-12-23,CLN-011,33
27,2024-12-30,CLN-011,48
28,2025-01-06,CLN-011,41
29,2025-01-13,CLN-011,46
30,2025-01-20,CLN-011,41
31,2025-01-27,CLN-011,46
32,2025-02-03,CLN-011,38
33,2025-02-10,CLN-011,42
34,2025-02-17,CLN-011,46
35,2025-02-24,CLN-011,44
36,2025-03-03,CLN-011,38
37,2025-03-10,CLN-011,44
38,2025-03-17,CLN-011,37
39,2025-03-24,CLN-011,34
40,2025-03-31,CLN-011,42
41,2025-04-07,CLN-011,46
42,2025-04-14,CLN-011,43
43,2025-04-21,CLN-011,35
44,2025-04-28,CLN-011,43
45,2025-05-05,CLN-011,43
46,2025-05-12,CLN-011,38
47,2025-05-19,CLN-011,30
48,2025-05-26,CLN-011,44
49,2025-06-02,CLN-011,44
50,2025-06-09,CLN-011,42
51,2025-06-16,CLN-011,33
52,2025-06-23,CLN-011,34
53,2025-06-30,CLN-011,44
54,2025-07-07,CLN-011,43
55,2025-07-14,CLN-011,42
56,2025-07-21,CLN-011,39
57,2025-07-28,CLN-011,42
58,2025-08-04,CLN-011,38
59,2025-08-11,CLN-011,39
60,2025-08-18,CLN-011,36
61,2025-08-25,CLN-011,41
62,2025-09-01,CLN-011,38
63,2025-09-08,CLN-011,44
64,2025-09-15,CLN-011,43
65,2025-09-22,CLN-011,37
66,2025-09-29,CLN-011,47
67,2025-10-06,CLN-011,35
68,2025-10-13,CLN-011,42
69,2025-10-20,CLN-011,44
70,2025-10-27,CLN-011,45
71,2025-11-03,CLN-011,31
72,2025-11-10,CLN-011,44
73,2025-11-17,CLN-011,45
74,2025-11-24,CLN-011,46
75,2025-12-01,CLN-011,31
76,2025-12-08,CLN-011,37
77,2025-12-15,CLN-011,40
78,2025-12-22,CLN-011,38
79,2025-12-29,CLN-011,45
80,2026-01-05,CLN-011,37
81,2026-01-12,CLN-011,45
82,2026-01-19,CLN-011,42
83,2026-01-26,CLN-011,34
84,2026-02-02,CLN-011,36
85,2026-02-09,CLN-011,38
86,2026-02-16,CLN-011,40
87,2026-02-23,CLN-011,44
88,2026-03-02,CLN-011,39
89,2026-03-09,CLN-011,44
90,2026-03-16,CLN-011,34
91,2026-03-23,CLN-011,28
92,2026-03-30,CLN-011,39
93,2026-04-06,CLN-011,42
94,2026-04-13,CLN-011,39
95,2026-04-20,CLN-011,36
96,2026-04-27,CLN-011,42
97,2026-05-04,CLN-011,48
98,2026-05-11,CLN-011,40
99,2026-05-18,CLN-011,37
100,2026-05-25,CLN-011,37
